# scout01 2대 동시 게이트 전 구간 참값 대조 1 Hz 다운샘플 (원본 10 Hz 38454행) — RTF(Δt_sim/Δt_wall)·통로 내 횡오차의 근거
# t_wall_s 는 참값 기록 시작 기준. gt=gz 참값, est=map→base_link TF.
t_wall_s,t_sim_s,gt_x,gt_y,gt_yaw_deg,est_x,est_y,est_yaw_deg,err_x,err_y,err_yaw_deg
2478.604,10210.700,-54.4513,41.3547,-105.581,-54.2780,41.2795,-104.683,0.1733,-0.0752,0.897
2481.413,10211.700,-54.4284,41.2917,-126.125,-54.2294,41.2073,-124.759,0.1991,-0.0844,1.366
2484.234,10212.700,-54.4300,41.2109,-141.347,-54.2427,41.1647,-140.284,0.1873,-0.0462,1.063
2487.150,10213.700,-54.5285,41.1251,-147.264,-54.3065,41.0636,-146.735,0.2220,-0.0615,0.529
2489.979,10214.700,-54.6482,41.0465,-144.023,-54.4247,40.9878,-143.796,0.2235,-0.0586,0.227
2492.816,10215.700,-54.7301,40.9789,-121.719,-54.5169,40.8672,-121.876,0.2133,-0.1117,-0.157
2495.566,10216.700,-54.7980,40.9109,-107.090,-54.6225,40.8318,-107.474,0.1755,-0.0790,-0.383
2498.474,10217.700,-54.8504,40.8216,-98.694,-54.6121,40.7186,-99.726,0.2383,-0.1030,-1.032
2501.283,10218.700,-54.8981,40.6642,-85.743,-54.7905,40.6293,-87.211,0.1075,-0.0349,-1.468
2504.051,10219.700,-54.8842,40.4333,-74.915,-54.7792,40.4302,-76.238,0.1050,-0.0031,-1.324
2506.820,10220.700,-54.8122,40.1719,-75.524,-54.6999,40.1955,-76.264,0.1123,0.0236,-0.740
2509.682,10221.700,-54.7467,39.9102,-77.353,-54.6831,39.9038,-77.631,0.0636,-0.0063,-0.278
2512.534,10222.700,-54.6926,39.6598,-79.382,-54.6210,39.6109,-79.298,0.0716,-0.0488,0.084
2515.377,10223.700,-54.6418,39.4130,-86.002,-54.5295,39.3633,-85.624,0.1123,-0.0498,0.378
2518.193,10224.700,-54.6258,39.1695,-89.802,-54.4892,39.1150,-89.566,0.1366,-0.0545,0.235
2521.110,10225.700,-54.6286,38.9213,-94.613,-54.4461,38.8695,-94.498,0.1825,-0.0518,0.114
2523.860,10226.700,-54.6531,38.6553,-96.612,-54.4284,38.6133,-96.817,0.2247,-0.0419,-0.205
2526.636,10227.700,-54.6847,38.3883,-98.311,-54.4184,38.3478,-98.804,0.2663,-0.0406,-0.493
2529.404,10228.700,-54.7246,38.1280,-95.426,-54.5684,38.0987,-96.198,0.1562,-0.0294,-0.772
2532.180,10229.700,-54.7440,37.8986,-88.113,-54.6851,37.8831,-89.047,0.0588,-0.0155,-0.934
2534.950,10230.700,-54.7294,37.6484,-83.816,-54.7101,37.5987,-84.531,0.0193,-0.0497,-0.715
2537.721,10231.700,-54.6986,37.3893,-81.480,-54.6216,37.3409,-81.851,0.0769,-0.0484,-0.371
2540.542,10232.700,-54.6570,37.1194,-80.478,-54.6611,37.0510,-80.498,-0.0041,-0.0684,-0.019
2543.311,10233.700,-54.6103,36.8475,-81.158,-54.6195,36.7753,-80.788,-0.0092,-0.0722,0.371
2546.059,10234.700,-54.5667,36.5818,-83.005,-54.5781,36.4995,-82.388,-0.0114,-0.0823,0.617
2548.818,10235.700,-54.5353,36.3379,-87.450,-54.5507,36.2849,-86.656,-0.0154,-0.0530,0.794
2551.600,10236.700,-54.5256,36.0839,-91.948,-54.4351,36.0404,-91.214,0.0905,-0.0435,0.733
2554.315,10237.700,-54.5410,35.8347,-95.955,-54.4374,35.8113,-95.496,0.1036,-0.0233,0.459
2557.116,10238.700,-54.5686,35.5662,-95.553,-54.4580,35.5441,-95.399,0.1106,-0.0221,0.154
2559.839,10239.700,-54.5936,35.2973,-94.080,-54.5094,35.2878,-94.121,0.0842,-0.0095,-0.041
2562.649,10240.700,-54.6131,35.0451,-90.382,-54.5948,35.0267,-90.519,0.0183,-0.0184,-0.138
2565.419,10241.700,-54.6135,34.7789,-88.786,-54.5670,34.7309,-88.905,0.0464,-0.0481,-0.119
2568.161,10242.700,-54.6084,34.5119,-87.308,-54.6221,34.4779,-87.359,-0.0137,-0.0341,-0.052
2570.960,10243.700,-54.5971,34.2399,-85.667,-54.6253,34.1999,-85.483,-0.0282,-0.0401,0.184
2573.853,10244.700,-54.5726,33.9749,-86.106,-54.5408,33.9307,-85.686,0.0318,-0.0442,0.420
2576.705,10245.700,-54.5574,33.7322,-90.832,-54.4624,33.6726,-90.371,0.0949,-0.0596,0.460
2579.536,10246.700,-54.5613,33.4703,-94.206,-54.4387,33.4097,-93.849,0.1226,-0.0606,0.358
2582.403,10247.700,-54.5826,33.1963,-94.456,-54.4919,33.1804,-94.297,0.0908,-0.0158,0.159
2585.176,10248.700,-54.6052,32.9232,-95.322,-54.4688,32.8956,-95.417,0.1364,-0.0276,-0.095
2587.915,10249.700,-54.6331,32.6572,-97.268,-54.3716,32.5936,-97.651,0.2616,-0.0636,-0.383
2590.698,10250.700,-54.6672,32.3900,-98.743,-54.4070,32.3173,-99.298,0.2602,-0.0727,-0.555
2593.601,10251.700,-54.7074,32.1239,-96.618,-54.5412,32.0465,-97.330,0.1661,-0.0774,-0.712
2596.462,10252.700,-54.7305,31.8786,-92.012,-54.5908,31.8455,-92.925,0.1396,-0.0330,-0.912
2599.343,10253.700,-54.7382,31.6284,-86.063,-54.7212,31.5790,-86.864,0.0170,-0.0494,-0.801
2602.130,10254.700,-54.7221,31.3902,-79.840,-54.7280,31.3281,-80.391,-0.0058,-0.0621,-0.551
2604.903,10255.700,-54.6713,31.1260,-78.880,-54.7259,31.0678,-79.037,-0.0546,-0.0582,-0.156
2607.821,10256.700,-54.6177,30.8605,-78.782,-54.7149,30.7726,-78.510,-0.0972,-0.0878,0.272
2610.696,10257.700,-54.5631,30.5921,-79.826,-54.6360,30.5188,-79.174,-0.0729,-0.0732,0.651
2613.613,10258.700,-54.5195,30.3577,-85.643,-54.4628,30.2969,-84.748,0.0566,-0.0608,0.895
2616.410,10259.700,-54.5076,30.1220,-91.013,-54.4369,30.0536,-90.068,0.0708,-0.0684,0.945
2619.200,10260.700,-54.5205,29.8785,-96.462,-54.4251,29.8278,-95.742,0.0953,-0.0506,0.720
2622.000,10261.700,-54.5496,29.6195,-98.502,-54.3969,29.5649,-98.210,0.1527,-0.0546,0.293
2624.787,10262.700,-54.5914,29.3485,-98.722,-54.4365,29.3118,-98.804,0.1549,-0.0367,-0.083
2627.676,10263.700,-54.6315,29.0833,-97.108,-54.5062,29.0518,-97.419,0.1253,-0.0315,-0.311
2630.517,10264.700,-54.6640,28.8442,-92.232,-54.5957,28.8070,-92.691,0.0683,-0.0372,-0.459
2633.322,10265.700,-54.6717,28.6075,-87.210,-54.6585,28.5732,-87.587,0.0132,-0.0343,-0.377
2636.217,10266.700,-54.6556,28.3543,-82.771,-54.6716,28.3364,-82.957,-0.0159,-0.0179,-0.186
2639.219,10267.700,-54.6206,28.0810,-82.761,-54.6351,28.0632,-82.496,-0.0145,-0.0177,0.265
2642.103,10268.700,-54.5858,27.8180,-85.375,-54.5515,27.8076,-84.802,0.0343,-0.0104,0.572
2644.907,10269.700,-54.5729,27.5668,-89.572,-54.4965,27.5710,-88.969,0.0764,0.0042,0.603
2647.716,10270.700,-54.5748,27.2982,-91.375,-54.5447,27.2972,-90.919,0.0301,-0.0011,0.457
2650.593,10271.700,-54.5796,27.0261,-93.327,-54.4741,27.0398,-93.015,0.1055,0.0137,0.313
2653.492,10272.700,-54.5981,26.7604,-94.460,-54.4863,26.7517,-94.399,0.1118,-0.0087,0.061
2656.460,10273.700,-54.6200,26.4901,-93.742,-54.4816,26.4784,-93.822,0.1384,-0.0117,-0.081
2659.260,10274.700,-54.6384,26.2184,-92.287,-54.5414,26.2246,-92.452,0.0970,0.0062,-0.166
2662.043,10275.700,-54.6458,25.9504,-90.417,-54.5383,25.9467,-90.617,0.1075,-0.0036,-0.200
2664.825,10276.700,-54.6467,25.6823,-91.894,-54.4611,25.6696,-92.038,0.1856,-0.0127,-0.143
2667.699,10277.700,-54.6555,25.4217,-94.435,-54.4640,25.3994,-94.778,0.1915,-0.0223,-0.342
2670.584,10278.700,-54.6778,25.1498,-95.745,-54.4669,25.1301,-96.295,0.2109,-0.0198,-0.549
2673.497,10279.700,-54.7214,24.6878,-94.903,-54.4777,24.6935,-95.681,0.2437,0.0057,-0.778
2676.383,10280.700,-54.7586,24.0653,-89.544,-54.6155,24.1177,-90.546,0.1432,0.0524,-1.002
2679.211,10281.700,-54.7416,23.4262,-85.906,-54.6537,23.5040,-86.767,0.0879,0.0777,-0.861
2682.018,10282.700,-54.6850,22.7610,-84.999,-54.6201,22.8427,-85.456,0.0649,0.0816,-0.457
2684.855,10283.700,-54.6254,22.0920,-84.550,-54.5798,22.1615,-84.828,0.0456,0.0695,-0.278
2687.706,10284.700,-54.5740,21.4495,-88.295,-54.4820,21.5272,-88.168,0.0920,0.0777,0.127
2690.658,10285.700,-54.5833,20.8296,-93.734,-54.4473,20.9041,-93.518,0.1360,0.0745,0.215
2693.396,10286.700,-54.6367,20.1698,-96.007,-54.4389,20.2510,-96.078,0.1978,0.0812,-0.070
2696.256,10287.700,-54.7066,19.5117,-93.793,-54.5402,19.5708,-94.348,0.1664,0.0590,-0.555
2699.081,10288.700,-54.7364,18.8851,-89.551,-54.7127,18.9288,-90.113,0.0236,0.0437,-0.561
2701.939,10289.700,-54.7090,18.3005,-82.964,-54.6538,18.3821,-83.580,0.0551,0.0816,-0.616
2704.701,10290.700,-54.6211,17.6327,-82.800,-54.5966,17.7119,-82.975,0.0245,0.0792,-0.175
2707.482,10291.700,-54.5493,16.9885,-86.010,-54.4456,17.0733,-85.839,0.1037,0.0848,0.171
2710.283,10292.700,-54.5269,16.3688,-90.358,-54.4802,16.4478,-89.915,0.0467,0.0790,0.443
2713.088,10293.700,-54.5462,15.7173,-93.731,-54.4520,15.7856,-93.371,0.0942,0.0683,0.361
2715.888,10294.700,-54.5976,15.0426,-94.786,-54.4416,15.1212,-94.709,0.1560,0.0786,0.076
2718.734,10295.700,-54.6387,14.3928,-92.407,-54.5967,14.4162,-92.415,0.0419,0.0234,-0.008
2721.560,10296.700,-54.6525,13.7458,-88.170,-54.6259,13.7220,-88.356,0.0267,-0.0238,-0.187
2724.322,10297.700,-54.6253,13.0975,-85.606,-54.6591,13.1075,-85.696,-0.0338,0.0099,-0.090
2727.025,10298.700,-54.5726,12.4287,-87.274,-54.5284,12.4423,-87.055,0.0442,0.0136,0.218
2729.696,10299.700,-54.5459,11.7888,-91.862,-54.4233,11.8167,-91.476,0.1226,0.0279,0.386
2732.466,10300.700,-54.5735,11.1139,-92.298,-54.5730,11.1431,-92.110,0.0005,0.0292,0.189
2735.282,10301.700,-54.5903,10.4554,-90.196,-54.5226,10.4586,-90.006,0.0677,0.0032,0.190
2737.991,10302.700,-54.5951,9.7705,-90.055,-54.6477,9.7790,-89.765,-0.0527,0.0084,0.290
2740.718,10303.700,-54.5915,9.1019,-90.131,-54.5264,9.0845,-89.883,0.0651,-0.0173,0.248
2743.470,10304.700,-54.5962,8.4176,-90.405,-54.5353,8.4234,-90.200,0.0609,0.0058,0.205
2746.260,10305.700,-54.6004,7.7312,-90.160,-54.4940,7.7756,-90.098,0.1064,0.0444,0.062
2748.999,10306.700,-54.6099,7.0594,-91.976,-54.5393,7.0991,-91.835,0.0705,0.0397,0.141
2751.813,10307.700,-54.6268,6.4016,-89.916,-54.6078,6.4394,-89.893,0.0190,0.0378,0.022
2754.523,10308.700,-54.6142,5.7350,-88.103,-54.5332,5.7688,-87.975,0.0809,0.0338,0.128
2757.269,10309.700,-54.5937,5.0535,-88.095,-54.5753,5.1130,-87.797,0.0184,0.0595,0.298
2759.975,10310.700,-54.5804,4.4211,-91.842,-54.4003,4.4395,-91.550,0.1801,0.0185,0.292
2762.795,10311.700,-54.6220,3.7855,-95.636,-54.4600,3.7826,-95.450,0.1619,-0.0029,0.187
2765.595,10312.700,-54.6827,3.1245,-93.624,-54.5891,3.1670,-93.945,0.0936,0.0424,-0.321
2768.435,10313.700,-54.7190,2.4752,-90.826,-54.6058,2.5414,-91.386,0.1132,0.0661,-0.560
2771.160,10314.700,-54.7016,1.9004,-82.307,-54.6904,1.9301,-82.961,0.0112,0.0297,-0.654
2773.814,10315.700,-54.6043,1.2432,-79.897,-54.6551,1.2923,-80.053,-0.0509,0.0491,-0.155
2776.489,10316.700,-54.4884,0.5873,-80.423,-54.5637,0.5987,-80.092,-0.0753,0.0114,0.331
2779.143,10317.700,-54.4097,0.0439,-90.624,-54.3652,0.0805,-89.746,0.0444,0.0365,0.878
2781.888,10318.700,-54.4395,-0.4649,-103.784,-54.2497,-0.4525,-102.598,0.1898,0.0124,1.185
2784.771,10319.700,-54.6111,-1.0878,-106.532,-54.3507,-1.0813,-105.973,0.2604,0.0065,0.559
2787.632,10320.700,-54.7683,-1.6631,-99.785,-54.6497,-1.6640,-99.853,0.1186,-0.0008,-0.068
2790.475,10321.700,-54.8166,-2.1857,-87.663,-54.7569,-2.1484,-88.217,0.0597,0.0373,-0.553
2793.325,10322.700,-54.7655,-2.7430,-79.253,-54.8356,-2.7377,-79.640,-0.0701,0.0053,-0.387
2796.043,10323.700,-54.6352,-3.3755,-79.276,-54.5687,-3.3252,-79.298,0.0665,0.0503,-0.022
2798.738,10324.700,-54.5309,-3.9863,-85.429,-54.4620,-3.9640,-84.874,0.0688,0.0223,0.555
2801.490,10325.700,-54.5087,-4.5644,-94.331,-54.3454,-4.5566,-93.828,0.1633,0.0078,0.504
2804.233,10326.700,-54.5727,-5.1583,-100.332,-54.3394,-5.1803,-99.853,0.2333,-0.0220,0.479
2807.015,10327.700,-54.6892,-5.7993,-100.029,-54.5402,-5.8196,-99.991,0.1490,-0.0203,0.038
2809.837,10328.700,-54.7669,-6.3492,-89.651,-54.6916,-6.3573,-90.164,0.0753,-0.0081,-0.513
2812.633,10329.700,-54.7363,-6.9271,-83.037,-54.6517,-6.9209,-83.500,0.0845,0.0062,-0.464
2815.296,10330.700,-54.6501,-7.6025,-83.418,-54.5638,-7.5803,-83.419,0.0864,0.0222,-0.001
2818.048,10331.700,-54.5900,-8.2214,-89.461,-54.4586,-8.2068,-89.008,0.1314,0.0146,0.453
2820.821,10332.700,-54.5985,-8.8499,-94.499,-54.4078,-8.8207,-94.167,0.1907,0.0292,0.331
2823.721,10333.700,-54.6618,-9.5078,-97.278,-54.4270,-9.5129,-97.321,0.2348,-0.0052,-0.043
2826.503,10334.700,-54.7491,-10.1670,-95.426,-54.5539,-10.1539,-95.982,0.1952,0.0130,-0.556
2829.286,10335.700,-54.7964,-10.7835,-89.059,-54.6642,-10.7779,-90.020,0.1322,0.0057,-0.960
2831.996,10336.700,-54.7634,-11.3818,-82.086,-54.6863,-11.3510,-83.054,0.0770,0.0309,-0.968
2834.756,10337.700,-54.6615,-12.0237,-79.653,-54.6424,-12.0029,-80.050,0.0191,0.0208,-0.397
2837.494,10338.700,-54.5520,-12.6485,-84.186,-54.5039,-12.6436,-84.036,0.0481,0.0049,0.150
2840.288,10339.700,-54.5136,-13.2301,-93.883,-54.3871,-13.2038,-93.213,0.1264,0.0263,0.669
2843.085,10340.700,-54.5816,-13.8426,-99.525,-54.4268,-13.7887,-99.227,0.1548,0.0540,0.298
2845.986,10341.700,-54.6856,-14.4945,-96.235,-54.5407,-14.4381,-96.484,0.1449,0.0564,-0.250
2848.889,10342.700,-54.7332,-15.1071,-89.610,-54.5295,-15.0563,-90.315,0.2037,0.0508,-0.705
2851.759,10343.700,-54.7163,-15.7434,-85.879,-54.6662,-15.7035,-86.448,0.0501,0.0400,-0.570
2854.479,10344.700,-54.6556,-16.4182,-84.289,-54.6049,-16.3983,-84.565,0.0507,0.0199,-0.276
2857.368,10345.700,-54.5989,-17.0792,-86.459,-54.4670,-17.1000,-86.513,0.1318,-0.0208,-0.053
2860.161,10346.700,-54.5810,-17.7148,-90.376,-54.5376,-17.6880,-90.198,0.0433,0.0268,0.179
2862.948,10347.700,-54.5949,-18.3630,-94.210,-54.4690,-18.3138,-94.014,0.1260,0.0492,0.195
2865.862,10348.700,-54.6399,-19.0275,-91.862,-54.5600,-18.9765,-92.027,0.0800,0.0509,-0.165
2868.648,10349.700,-54.6432,-19.6581,-86.831,-54.5908,-19.6611,-87.070,0.0524,-0.0030,-0.239
2871.410,10350.700,-54.6081,-20.3133,-89.239,-54.5558,-20.2752,-89.355,0.0524,0.0381,-0.116
2874.275,10351.700,-54.6064,-20.9654,-92.820,-54.4620,-20.9124,-92.807,0.1445,0.0530,0.014
2877.067,10352.700,-54.6493,-21.6409,-94.073,-54.5320,-21.5888,-94.227,0.1172,0.0521,-0.155
2879.918,10353.700,-54.6857,-22.2915,-90.418,-54.5884,-22.2441,-90.947,0.0973,0.0474,-0.529
2882.664,10354.700,-54.6806,-22.9409,-87.040,-54.6715,-22.8696,-87.455,0.0091,0.0713,-0.415
2885.448,10355.700,-54.6320,-23.6008,-84.574,-54.5778,-23.5224,-84.883,0.0542,0.0784,-0.309
2888.250,10356.700,-54.5672,-24.2676,-84.079,-54.6578,-24.1895,-84.104,-0.0906,0.0781,-0.025
2891.006,10357.700,-54.4948,-24.9259,-85.724,-54.5088,-24.8699,-85.287,-0.0139,0.0560,0.437
2893.878,10358.700,-54.4759,-25.2898,-91.384,-54.4504,-25.3051,-90.623,0.0255,-0.0153,0.761
2896.700,10359.700,-54.4776,-25.5379,-98.182,-54.3977,-25.5389,-97.554,0.0799,-0.0010,0.629
2899.530,10360.700,-54.5165,-25.8070,-98.595,-54.3823,-25.8076,-98.403,0.1342,-0.0005,0.192
2902.272,10361.700,-54.5596,-26.0761,-99.441,-54.4097,-26.0976,-99.585,0.1499,-0.0215,-0.144
2905.034,10362.700,-54.6043,-26.3465,-100.225,-54.4235,-26.3730,-100.658,0.1808,-0.0265,-0.434
2907.883,10363.700,-54.6518,-26.6087,-97.013,-54.5411,-26.6228,-97.719,0.1107,-0.0141,-0.705
2910.686,10364.700,-54.6741,-26.8395,-90.736,-54.6462,-26.8417,-91.614,0.0279,-0.0022,-0.878
2913.478,10365.700,-54.6719,-27.0999,-87.596,-54.6006,-27.1110,-88.134,0.0713,-0.0110,-0.539
2916.323,10366.700,-54.6587,-27.3690,-86.494,-54.5873,-27.3925,-86.684,0.0713,-0.0235,-0.190
2919.128,10367.700,-54.6423,-27.6413,-87.257,-54.5419,-27.6615,-87.277,0.1004,-0.0202,-0.020
2921.989,10368.700,-54.6309,-27.9071,-88.611,-54.5053,-27.9221,-88.490,0.1256,-0.0149,0.121
2924.830,10369.700,-54.6258,-28.1783,-89.801,-54.5337,-28.2023,-89.690,0.0921,-0.0240,0.112
2927.691,10370.700,-54.6225,-28.4357,-92.686,-54.4119,-28.4593,-92.663,0.2106,-0.0237,0.023
2930.536,10371.700,-54.6403,-28.6938,-93.076,-54.4633,-28.7108,-93.307,0.1769,-0.0171,-0.230
2933.382,10372.700,-54.6545,-28.9635,-92.292,-54.5669,-28.9824,-92.612,0.0876,-0.0189,-0.320
2936.102,10373.700,-54.6649,-29.2301,-90.039,-54.5804,-29.2477,-90.477,0.0845,-0.0176,-0.438
2938.857,10374.700,-54.6653,-29.4972,-88.532,-54.5802,-29.5186,-88.890,0.0851,-0.0214,-0.358
2941.649,10375.700,-54.6577,-29.7713,-88.300,-54.5522,-29.8003,-88.520,0.1055,-0.0289,-0.221
2944.451,10376.700,-54.6515,-30.0431,-87.345,-54.5603,-30.0747,-87.506,0.0912,-0.0316,-0.160
2947.303,10377.700,-54.6402,-30.3154,-85.998,-54.6340,-30.3380,-86.015,0.0062,-0.0227,-0.017
2950.132,10378.700,-54.6185,-30.5878,-85.843,-54.5352,-30.6454,-85.639,0.0833,-0.0576,0.204
2952.960,10379.700,-54.5992,-30.8613,-87.346,-54.5960,-30.8928,-86.973,0.0031,-0.0315,0.374
2955.763,10380.700,-54.5906,-31.1328,-88.527,-54.5275,-31.1669,-88.209,0.0631,-0.0340,0.318
2958.610,10381.700,-54.5846,-31.4073,-89.268,-54.5100,-31.4208,-88.991,0.0746,-0.0134,0.277
2961.398,10382.700,-54.5805,-31.6704,-91.842,-54.4625,-31.6689,-91.456,0.1180,0.0015,0.387
2964.200,10383.700,-54.5927,-31.9325,-94.544,-54.4893,-31.9494,-94.256,0.1034,-0.0169,0.288
2966.918,10384.700,-54.6163,-32.2006,-93.693,-54.5351,-32.2148,-93.665,0.0812,-0.0143,0.028
2969.769,10385.700,-54.6372,-32.4672,-90.433,-54.6012,-32.4851,-90.700,0.0360,-0.0179,-0.267
2972.536,10386.700,-54.6396,-32.7352,-88.499,-54.5514,-32.7641,-88.679,0.0882,-0.0288,-0.180
2975.384,10387.700,-54.6313,-33.0078,-87.617,-54.5865,-33.0246,-87.664,0.0448,-0.0168,-0.047
2978.207,10388.700,-54.6204,-33.2774,-88.238,-54.5543,-33.2810,-88.241,0.0661,-0.0036,-0.002
2981.081,10389.700,-54.6131,-33.5499,-89.104,-54.5581,-33.5506,-89.036,0.0551,-0.0008,0.068
2983.919,10390.700,-54.6095,-33.8244,-88.555,-54.5890,-33.8295,-88.358,0.0205,-0.0051,0.198
2986.654,10391.700,-54.6073,-34.0853,-87.158,-54.6229,-34.1003,-86.981,-0.0156,-0.0150,0.177
2989.449,10392.700,-54.5949,-34.3552,-87.166,-54.5673,-34.3658,-87.017,0.0275,-0.0106,0.149
2992.199,10393.700,-54.5805,-34.6283,-87.664,-54.5443,-34.6273,-87.410,0.0362,0.0010,0.253
2995.070,10394.700,-54.5692,-34.9009,-89.243,-54.5075,-34.8984,-88.900,0.0617,0.0025,0.343
2997.873,10395.700,-54.5686,-35.1595,-92.431,-54.4671,-35.1363,-92.156,0.1015,0.0232,0.275
3000.696,10396.700,-54.5811,-35.4291,-94.199,-54.4215,-35.4000,-94.099,0.1595,0.0291,0.100
3003.569,10397.700,-54.6023,-35.6984,-95.654,-54.4526,-35.6630,-95.798,0.1497,0.0354,-0.144
3006.276,10398.700,-54.6289,-35.9677,-94.564,-54.5066,-35.9469,-94.912,0.1223,0.0208,-0.348
3009.075,10399.700,-54.6493,-36.2329,-93.555,-54.4694,-36.2175,-93.996,0.1799,0.0153,-0.441
3011.899,10400.700,-54.6677,-36.5036,-91.568,-54.5534,-36.4950,-92.146,0.1143,0.0086,-0.578
3014.660,10401.700,-54.6769,-36.7625,-87.932,-54.5997,-36.7585,-88.374,0.0772,0.0041,-0.442
3017.526,10402.700,-54.6636,-37.0298,-86.001,-54.6091,-37.0101,-86.298,0.0544,0.0197,-0.297
3020.322,10403.700,-54.6433,-37.3015,-84.805,-54.5836,-37.2918,-84.838,0.0597,0.0097,-0.033
3023.110,10404.700,-54.6185,-37.5748,-84.549,-54.6013,-37.5985,-84.361,0.0172,-0.0236,0.188
3025.903,10405.700,-54.5946,-37.8401,-86.226,-54.5790,-37.8668,-85.808,0.0156,-0.0267,0.418
3028.617,10406.700,-54.5815,-38.0970,-90.156,-54.5338,-38.0884,-89.696,0.0478,0.0086,0.460
3031.418,10407.700,-54.5822,-38.3700,-90.656,-54.4687,-38.3496,-90.336,0.1135,0.0204,0.320
3034.275,10408.700,-54.5851,-38.6416,-90.558,-54.5141,-38.6468,-90.342,0.0710,-0.0052,0.215
3037.075,10409.700,-54.5878,-38.9147,-91.829,-54.4797,-38.9069,-91.647,0.1081,0.0078,0.182
3039.851,10410.700,-54.5949,-39.1802,-93.016,-54.4684,-39.1650,-92.897,0.1265,0.0152,0.120
3042.696,10411.700,-54.6094,-39.4520,-94.715,-54.4583,-39.4479,-94.647,0.1511,0.0041,0.066
3045.492,10412.700,-54.6322,-39.7244,-95.413,-54.4989,-39.7140,-95.632,0.1332,0.0104,-0.219
3048.238,10413.700,-54.6603,-39.9854,-93.880,-54.5497,-39.9823,-94.282,0.1107,0.0032,-0.403
3050.994,10414.700,-54.6791,-40.2381,-91.007,-54.5900,-40.2558,-91.439,0.0891,-0.0177,-0.432
3053.883,10415.700,-54.6822,-40.5085,-88.859,-54.5511,-40.5262,-89.288,0.1311,-0.0178,-0.430
3056.623,10416.700,-54.6784,-40.7811,-88.102,-54.5960,-40.7842,-88.383,0.0824,-0.0030,-0.281
3059.484,10417.700,-54.6684,-41.0457,-86.261,-54.6159,-41.0661,-86.443,0.0525,-0.0204,-0.182
3062.311,10418.700,-54.6497,-41.3201,-86.484,-54.5419,-41.3500,-86.457,0.1078,-0.0299,0.027
3065.066,10419.700,-54.6362,-41.5858,-88.646,-54.5440,-41.6194,-88.500,0.0922,-0.0336,0.146
3067.829,10420.700,-54.6300,-41.8487,-89.400,-54.5301,-41.8813,-89.237,0.0999,-0.0327,0.163
3070.588,10421.700,-54.6284,-42.1107,-92.631,-54.4289,-42.1356,-92.538,0.1994,-0.0249,0.093
3073.448,10422.700,-54.6409,-42.3799,-95.015,-54.4514,-42.4180,-95.109,0.1895,-0.0381,-0.094
3076.233,10423.700,-54.6654,-42.6507,-95.867,-54.4517,-42.6817,-96.236,0.2138,-0.0309,-0.370
3079.032,10424.700,-54.6943,-42.9073,-92.350,-54.5724,-42.9300,-92.948,0.1219,-0.0227,-0.598
3081.848,10425.700,-54.7041,-43.1732,-90.084,-54.5139,-43.1912,-90.743,0.1902,-0.0181,-0.658
3084.634,10426.700,-54.7037,-43.4477,-91.181,-54.4738,-43.4709,-91.672,0.2299,-0.0232,-0.490
3087.428,10427.700,-54.7099,-43.7209,-91.961,-54.4892,-43.7353,-92.446,0.2207,-0.0144,-0.484
3090.295,10428.700,-54.7237,-43.9911,-90.680,-54.5774,-43.9988,-91.186,0.1463,-0.0078,-0.505
3093.067,10429.700,-54.7225,-44.2485,-86.671,-54.5975,-44.2530,-87.240,0.1249,-0.0044,-0.569
3095.842,10430.700,-54.7059,-44.5220,-87.044,-54.5577,-44.5268,-87.373,0.1482,-0.0048,-0.329
3098.691,10431.700,-54.6917,-44.7920,-88.012,-54.5544,-44.8039,-88.240,0.1373,-0.0119,-0.227
3101.359,10432.700,-54.6815,-45.0582,-86.191,-54.6021,-45.0681,-86.420,0.0794,-0.0100,-0.229
3104.188,10433.700,-54.6628,-45.3289,-84.720,-54.6174,-45.3428,-84.730,0.0454,-0.0139,-0.010
3107.060,10434.700,-54.6377,-45.5873,-87.928,-54.4426,-45.5944,-87.805,0.1950,-0.0071,0.124
3109.885,10435.700,-54.6428,-45.8039,-93.281,-54.4575,-45.8356,-93.183,0.1853,-0.0317,0.098
3112.660,10436.700,-54.6581,-46.0658,-96.152,-54.4181,-46.0832,-96.455,0.2400,-0.0174,-0.303
3115.492,10437.700,-54.6908,-46.3383,-96.637,-54.5039,-46.3802,-97.250,0.1869,-0.0419,-0.614
3118.360,10438.700,-54.7201,-46.6093,-95.209,-54.4370,-46.6363,-96.095,0.2831,-0.0271,-0.886
3121.142,10439.700,-54.7448,-46.8820,-95.597,-54.4411,-46.9240,-96.589,0.3037,-0.0420,-0.991
3123.925,10440.700,-54.7755,-47.1542,-94.986,-54.4843,-47.1979,-96.217,0.2912,-0.0437,-1.231
3126.678,10441.700,-54.8019,-47.4106,-90.624,-54.5796,-47.4297,-92.053,0.2223,-0.0191,-1.429
3129.465,10442.700,-54.8051,-47.6589,-85.557,-54.6568,-47.6993,-86.731,0.1482,-0.0404,-1.173
3132.285,10443.700,-54.7812,-47.9209,-82.519,-54.6755,-47.9583,-83.428,0.1056,-0.0374,-0.909
3135.062,10444.700,-54.7439,-48.1881,-82.333,-54.6065,-48.2204,-82.917,0.1375,-0.0323,-0.583
3137.875,10445.700,-54.7076,-48.4556,-84.398,-54.5797,-48.4941,-84.614,0.1278,-0.0385,-0.215
