# scout02 통로 16 구동감시 오탐 정지 — 추정 점프 순간 전후 90/60초 (10 Hz)
# t_wall_s 는 참값 기록 시작 기준. gt=gz 참값, est=map→base_link TF.
t_wall_s,t_sim_s,gt_x,gt_y,gt_yaw_deg,est_x,est_y,est_yaw_deg,err_x,err_y,err_yaw_deg
7565.186,12014.800,14.7552,61.0293,87.669,15.0203,61.0238,87.972,0.2651,-0.0056,0.303
7565.493,12014.900,14.7563,61.0559,87.416,15.0003,61.0547,87.662,0.2439,-0.0012,0.246
7565.792,12015.000,14.7575,61.0820,87.095,15.0014,61.0807,87.334,0.2439,-0.0013,0.239
7566.084,12015.100,14.7582,61.1084,87.073,15.1476,61.1193,87.315,0.3893,0.0109,0.242
7566.416,12015.200,14.7593,61.1319,87.655,15.1486,61.1436,87.922,0.3893,0.0117,0.267
7566.705,12015.300,14.7616,61.1557,88.069,15.0815,61.1714,88.272,0.3199,0.0157,0.203
7566.973,12015.400,14.7627,61.1827,88.204,15.0823,61.1987,88.391,0.3195,0.0160,0.187
7567.265,12015.500,14.7640,61.2095,88.337,15.0848,61.2297,88.447,0.3208,0.0202,0.111
7567.564,12015.600,14.7653,61.2362,88.462,15.0778,61.2619,88.562,0.3125,0.0257,0.099
7567.851,12015.700,14.7663,61.2634,88.558,15.0785,61.2893,88.660,0.3121,0.0259,0.102
7568.160,12015.800,14.7672,61.2907,88.640,15.0945,61.3135,88.771,0.3273,0.0228,0.131
7568.463,12015.900,14.7680,61.3179,88.779,15.0951,61.3406,88.906,0.3271,0.0228,0.127
7568.741,12016.000,14.7687,61.3448,88.937,15.1057,61.3642,89.076,0.3370,0.0194,0.139
7569.032,12016.100,14.7693,61.3719,89.122,15.1061,61.3910,89.258,0.3368,0.0192,0.136
7569.309,12016.200,14.7698,61.3988,89.324,15.1267,61.4216,89.412,0.3569,0.0228,0.088
7569.579,12016.300,14.7706,61.4259,89.578,15.1269,61.4480,89.668,0.3563,0.0220,0.091
7569.879,12016.400,14.7712,61.4526,89.880,15.1362,61.4708,89.957,0.3651,0.0182,0.077
7570.181,12016.500,14.7715,61.4791,90.177,15.1362,61.4969,90.244,0.3647,0.0178,0.068
7570.480,12016.600,14.7721,61.5045,90.497,15.1439,61.5401,90.525,0.3719,0.0356,0.028
7570.770,12016.700,14.7723,61.5302,90.825,15.1436,61.5661,90.864,0.3713,0.0360,0.039
7571.044,12016.800,14.7721,61.5559,91.059,15.1309,61.5945,91.096,0.3588,0.0386,0.037
7571.329,12016.900,14.7717,61.5822,91.219,15.1304,61.6212,91.254,0.3586,0.0390,0.036
7571.642,12017.000,14.7713,61.6091,91.332,15.1009,61.6372,91.374,0.3297,0.0280,0.042
7571.919,12017.100,14.7706,61.6371,91.329,15.1003,61.6652,91.371,0.3296,0.0281,0.042
7572.231,12017.200,14.7700,61.6649,91.353,15.1200,61.6988,91.464,0.3501,0.0339,0.111
7572.541,12017.300,14.7693,61.6922,91.463,15.1193,61.7262,91.566,0.3500,0.0339,0.103
7572.819,12017.400,14.7687,61.7196,91.567,15.1244,61.7388,91.723,0.3557,0.0192,0.156
7573.084,12017.500,14.7679,61.7470,91.681,15.1236,61.7661,91.838,0.3557,0.0191,0.158
7573.358,12017.600,14.7672,61.7744,91.767,15.1137,61.7837,91.904,0.3465,0.0093,0.137
7573.637,12017.700,14.7664,61.8022,91.800,15.1128,61.8115,91.941,0.3464,0.0093,0.140
7573.905,12017.800,14.7654,61.8301,91.827,15.1108,61.8474,91.941,0.3453,0.0173,0.115
7574.181,12017.900,14.7645,61.8580,91.841,15.1098,61.8753,91.956,0.3453,0.0173,0.115
7574.482,12018.000,14.7636,61.8857,91.819,15.0906,61.8930,91.933,0.3270,0.0073,0.114
7574.767,12018.100,14.7627,61.9130,91.711,15.0898,61.9203,91.826,0.3270,0.0073,0.115
7575.070,12018.200,14.7618,61.9402,91.601,15.0885,61.9440,91.731,0.3267,0.0038,0.129
7575.335,12018.300,14.7608,61.9673,91.511,15.0877,61.9713,91.649,0.3269,0.0040,0.138
7575.612,12018.400,14.7599,61.9942,91.355,15.0436,62.0005,91.465,0.2837,0.0062,0.109
7575.883,12018.500,14.7582,62.0191,91.001,15.0430,62.0263,91.128,0.2848,0.0072,0.127
7576.157,12018.600,14.7574,62.0450,90.735,15.0593,62.0401,90.909,0.3019,-0.0049,0.174
7576.421,12018.700,14.7567,62.0717,90.512,15.0589,62.0668,90.672,0.3022,-0.0049,0.160
7576.721,12018.800,14.7562,62.0983,90.244,15.0326,62.0917,90.388,0.2765,-0.0066,0.143
7577.015,12018.900,14.7556,62.1241,89.880,15.0326,62.1176,90.007,0.2769,-0.0064,0.126
7577.302,12019.000,14.7549,62.1513,89.627,15.0549,62.1526,89.786,0.2999,0.0014,0.159
7577.603,12019.100,14.7548,62.1785,89.464,15.0550,62.1797,89.615,0.3002,0.0011,0.150
7577.906,12019.200,14.7549,62.2058,89.306,15.0318,62.2065,89.429,0.2769,0.0007,0.123
7578.173,12019.300,14.7546,62.2329,89.039,15.0321,62.2329,89.160,0.2775,0.0000,0.121
7578.465,12019.400,14.7545,62.2602,88.854,15.0634,62.2673,89.035,0.3088,0.0071,0.182
7578.755,12019.500,14.7550,62.2879,88.801,15.0638,62.2950,88.983,0.3088,0.0071,0.182
7579.080,12019.600,14.7556,62.3154,88.730,15.0422,62.3282,88.880,0.2866,0.0128,0.150
7579.384,12019.700,14.7560,62.3425,88.566,15.0428,62.3553,88.717,0.2868,0.0128,0.151
7579.693,12019.800,14.7568,62.3693,88.535,15.1072,62.3827,88.743,0.3504,0.0134,0.207
7579.978,12019.900,14.7581,62.3954,88.791,15.1077,62.4092,89.009,0.3495,0.0139,0.219
7580.237,12020.000,14.7593,62.4215,89.082,15.1257,62.4307,89.260,0.3664,0.0092,0.178
7580.511,12020.100,14.7606,62.4472,89.443,15.1260,62.4568,89.634,0.3653,0.0095,0.191
7580.802,12020.200,14.7615,62.4731,89.615,15.0499,62.4935,89.768,0.2884,0.0204,0.152
7581.095,12020.300,14.7615,62.5001,89.426,15.0500,62.5204,89.571,0.2885,0.0202,0.145
7581.407,12020.400,14.7616,62.5271,89.248,15.0519,62.5393,89.424,0.2903,0.0122,0.175
7581.724,12020.500,14.7618,62.5544,89.092,15.0522,62.5664,89.264,0.2904,0.0120,0.172
7582.000,12020.600,14.7621,62.5816,89.085,15.1174,62.5843,89.282,0.3553,0.0027,0.198
7582.253,12020.700,14.7629,62.6082,89.338,15.1176,62.6107,89.553,0.3548,0.0025,0.214
7582.528,12020.800,14.7630,62.6345,89.585,15.1182,62.6334,89.781,0.3551,-0.0010,0.196
7582.806,12020.900,14.7636,62.6607,89.835,15.1182,62.6600,90.026,0.3546,-0.0007,0.191
7583.083,12021.000,14.7636,62.6871,89.925,15.0263,62.6990,90.059,0.2626,0.0119,0.135
7583.391,12021.100,14.7628,62.7118,89.647,15.0263,62.7249,89.786,0.2636,0.0131,0.139
7583.683,12021.200,14.7626,62.7370,89.509,15.1684,62.7625,89.703,0.4057,0.0255,0.195
7583.968,12021.300,14.7636,62.7626,90.003,15.1684,62.7872,90.178,0.4048,0.0247,0.175
7584.250,12021.400,14.7642,62.7871,90.514,15.1586,62.8012,90.665,0.3944,0.0142,0.152
7584.540,12021.500,14.7652,62.8115,90.919,15.1582,62.8268,91.083,0.3930,0.0152,0.164
7584.848,12021.600,14.7652,62.8371,91.186,15.0986,62.8437,91.304,0.3333,0.0066,0.117
7585.156,12021.700,14.7646,62.8650,91.175,15.0979,62.8716,91.294,0.3333,0.0066,0.119
7585.465,12021.800,14.7640,62.8927,91.141,15.0837,62.9028,91.210,0.3197,0.0101,0.069
7585.762,12021.900,14.7633,62.9202,91.046,15.0831,62.9302,91.119,0.3198,0.0101,0.073
7586.071,12022.000,14.7625,62.9474,91.060,15.1689,62.9510,91.209,0.4064,0.0037,0.149
7586.370,12022.100,14.7623,62.9729,91.453,15.1683,62.9765,91.596,0.4060,0.0036,0.143
7586.671,12022.200,14.7620,62.9988,91.688,15.0715,63.0056,91.776,0.3095,0.0068,0.089
7586.949,12022.300,14.7609,63.0254,91.473,15.0707,63.0323,91.561,0.3098,0.0069,0.088
7587.229,12022.400,14.7600,63.0524,91.358,15.1176,63.0567,91.513,0.3575,0.0043,0.156
7587.530,12022.500,14.7595,63.0797,91.457,15.1168,63.0842,91.608,0.3573,0.0045,0.151
7587.842,12022.600,14.7590,63.1069,91.582,15.1337,63.1206,91.693,0.3747,0.0137,0.111
7588.128,12022.700,14.7584,63.1336,91.786,15.1328,63.1475,91.907,0.3745,0.0139,0.121
7588.419,12022.800,14.7577,63.1605,91.893,15.0690,63.1802,91.992,0.3112,0.0198,0.099
7588.678,12022.900,14.7560,63.1874,91.599,15.0681,63.2067,91.733,0.3121,0.0193,0.133
7588.946,12023.000,14.7545,63.2144,91.333,15.0704,63.2387,91.461,0.3159,0.0243,0.128
7589.198,12023.100,14.7535,63.2410,91.129,15.0698,63.2655,91.260,0.3163,0.0245,0.131
7589.470,12023.200,14.7529,63.2681,90.958,15.0824,63.2805,91.130,0.3295,0.0124,0.172
7589.743,12023.300,14.7524,63.2956,90.849,15.0819,63.3080,91.021,0.3296,0.0124,0.172
7590.028,12023.400,14.7519,63.3228,90.710,15.0643,63.3320,90.920,0.3124,0.0092,0.210
7590.303,12023.500,14.7512,63.3496,90.503,15.0639,63.3588,90.712,0.3127,0.0092,0.210
7590.581,12023.600,14.7509,63.3764,90.440,15.1357,63.3985,90.704,0.3848,0.0221,0.264
7590.854,12023.700,14.7510,63.4037,90.641,15.1353,63.4249,90.905,0.3843,0.0212,0.265
7591.131,12023.800,14.7508,63.4305,90.806,15.0833,63.4497,90.997,0.3325,0.0192,0.191
7591.392,12023.900,14.7503,63.4578,90.731,15.0828,63.4772,90.930,0.3325,0.0194,0.199
7591.669,12024.000,14.7498,63.4851,90.591,15.0613,63.5090,90.818,0.3115,0.0240,0.227
7591.937,12024.100,14.7491,63.5116,90.408,15.0609,63.5358,90.637,0.3119,0.0243,0.229
7592.224,12024.200,14.7485,63.5388,90.371,15.1230,63.5494,90.652,0.3745,0.0105,0.281
7592.489,12024.300,14.7483,63.5657,90.558,15.1226,63.5762,90.848,0.3744,0.0105,0.289
7592.777,12024.400,14.7480,63.5927,90.703,15.1069,63.6027,90.994,0.3589,0.0100,0.291
7593.063,12024.500,14.7477,63.6202,90.773,15.1064,63.6303,91.065,0.3587,0.0101,0.293
7593.359,12024.600,14.7473,63.6478,90.782,15.0775,63.6574,91.041,0.3302,0.0096,0.259
7593.648,12024.700,14.7470,63.6753,90.669,15.0771,63.6847,90.928,0.3301,0.0094,0.260
7593.925,12024.800,14.7465,63.7023,90.486,15.0338,63.7081,90.723,0.2873,0.0058,0.238
7594.217,12024.900,14.7458,63.7284,90.108,15.0336,63.7339,90.351,0.2878,0.0055,0.244
7594.485,12025.000,14.7456,63.7545,89.744,15.0227,63.7528,90.009,0.2771,-0.0017,0.266
7594.766,12025.100,14.7455,63.7805,89.391,15.0228,63.7785,89.650,0.2772,-0.0020,0.259
7595.053,12025.200,14.7447,63.8065,88.940,14.9401,63.7916,89.113,0.1955,-0.0149,0.174
7595.307,12025.300,14.7439,63.8302,88.290,14.9406,63.8147,88.473,0.1968,-0.0155,0.183
7595.578,12025.400,14.7429,63.8528,87.647,14.9363,63.8361,87.779,0.1934,-0.0167,0.132
7595.831,12025.500,14.7426,63.8760,87.087,14.9373,63.8598,87.206,0.1947,-0.0163,0.119
7596.105,12025.600,14.7434,63.9006,86.620,15.0339,63.8914,86.816,0.2905,-0.0092,0.195
7596.400,12025.700,14.7450,63.9282,86.577,15.0355,63.9190,86.768,0.2905,-0.0092,0.191
7596.675,12025.800,14.7466,63.9560,86.553,15.0403,63.9373,86.678,0.2937,-0.0187,0.125
7596.953,12025.900,14.7483,63.9839,86.559,15.0419,63.9652,86.683,0.2936,-0.0186,0.124
7597.217,12026.000,14.7500,64.0116,86.604,15.0584,64.0063,86.664,0.3084,-0.0054,0.060
7597.519,12026.100,14.7520,64.0390,86.728,15.0600,64.0335,86.786,0.3080,-0.0055,0.058
7597.785,12026.200,14.7540,64.0665,86.873,15.0894,64.0687,86.931,0.3354,0.0022,0.058
7598.058,12026.300,14.7562,64.0932,87.100,15.0908,64.0950,87.148,0.3346,0.0018,0.049
7598.323,12026.400,14.7579,64.1195,87.309,15.0615,64.1369,87.268,0.3036,0.0174,-0.041
7598.610,12026.500,14.7593,64.1467,87.398,15.0628,64.1643,87.358,0.3034,0.0176,-0.041
7598.927,12026.600,14.7605,64.1738,87.381,15.0089,64.1805,87.283,0.2483,0.0067,-0.098
7599.204,12026.700,14.7611,64.2009,87.143,15.0102,64.2070,87.045,0.2491,0.0061,-0.099
7599.493,12026.800,14.7623,64.2278,87.087,15.2063,64.2398,87.133,0.4440,0.0120,0.046
7599.812,12026.900,14.7632,64.2515,87.672,15.2073,64.2619,87.633,0.4441,0.0103,-0.039
7600.081,12027.000,14.7656,64.2742,88.457,15.1927,64.2867,88.372,0.4271,0.0125,-0.085
7600.342,12027.100,14.7690,64.2987,89.442,15.1932,64.3099,89.283,0.4242,0.0112,-0.159
7600.612,12027.200,14.7723,64.3232,90.466,15.1962,64.3224,90.295,0.4240,-0.0008,-0.171
7600.891,12027.300,14.7743,64.3481,91.240,15.1959,64.3464,91.107,0.4216,-0.0017,-0.133
7601.159,12027.400,14.7750,64.3733,91.733,15.0733,64.3789,91.593,0.2983,0.0055,-0.140
7601.422,12027.500,14.7740,64.4000,91.506,15.0726,64.4057,91.394,0.2986,0.0057,-0.112
7601.697,12027.600,14.7730,64.4269,91.387,15.1084,64.4245,91.331,0.3354,-0.0024,-0.056
7601.980,12027.700,14.7724,64.4546,91.435,15.1077,64.4522,91.379,0.3354,-0.0024,-0.056
7602.265,12027.800,14.7719,64.4823,91.492,15.1084,64.4483,91.516,0.3365,-0.0341,0.024
7602.539,12027.900,14.7713,64.5101,91.541,15.1076,64.4761,91.568,0.3363,-0.0341,0.028
7602.804,12028.000,14.7705,64.5379,91.582,15.1219,64.5241,91.657,0.3514,-0.0138,0.074
7603.066,12028.100,14.7698,64.5650,91.688,15.1211,64.5514,91.759,0.3513,-0.0136,0.072
7603.349,12028.200,14.7689,64.5924,91.725,15.0804,64.5895,91.741,0.3115,-0.0029,0.017
7603.619,12028.300,14.7677,64.6194,91.553,15.0796,64.6165,91.578,0.3119,-0.0029,0.025
7603.876,12028.400,14.7667,64.6471,91.448,15.0541,64.6385,91.403,0.2874,-0.0086,-0.045
7604.156,12028.500,14.7652,64.6742,91.150,15.0535,64.6647,91.176,0.2883,-0.0095,0.026
7604.443,12028.600,14.7638,64.7008,90.944,15.1662,64.6989,91.017,0.4024,-0.0019,0.073
7604.723,12028.700,14.7638,64.7257,91.309,15.1657,64.7244,91.359,0.4018,-0.0013,0.049
7605.004,12028.800,14.7637,64.7504,91.604,15.1387,64.7598,91.638,0.3750,0.0094,0.034
7605.291,12028.900,14.7635,64.7767,91.820,15.1379,64.7866,91.829,0.3744,0.0099,0.009
7605.607,12029.000,14.7630,64.8036,91.966,15.0494,64.8124,91.894,0.2864,0.0089,-0.072
7605.887,12029.100,14.7610,64.8301,91.549,15.0487,64.8382,91.505,0.2877,0.0081,-0.044
7606.176,12029.200,14.7592,64.8570,91.237,15.0992,64.8606,91.263,0.3400,0.0036,0.026
7606.460,12029.300,14.7586,64.8849,91.231,15.0986,64.8885,91.257,0.3400,0.0036,0.026
7606.735,12029.400,14.7581,64.9128,91.261,15.1270,64.9075,91.376,0.3689,-0.0053,0.115
7607.014,12029.500,14.7581,64.9399,91.461,15.1263,64.9346,91.553,0.3682,-0.0053,0.092
7607.287,12029.600,14.7576,64.9673,91.548,15.0994,64.9554,91.592,0.3418,-0.0119,0.044
7607.590,12029.700,14.7568,64.9951,91.512,15.0986,64.9832,91.559,0.3419,-0.0118,0.047
7607.850,12029.800,14.7560,65.0228,91.481,15.0986,65.0211,91.518,0.3426,-0.0017,0.037
7608.130,12029.900,14.7553,65.0506,91.449,15.0979,65.0489,91.486,0.3426,-0.0017,0.037
7608.389,12030.000,14.7548,65.0782,91.369,15.0552,65.0841,91.325,0.3004,0.0058,-0.044
7608.653,12030.100,14.7536,65.1050,91.072,15.0546,65.1104,91.064,0.3010,0.0054,-0.007
7608.930,12030.200,14.7523,65.1315,90.714,15.0274,65.1509,90.597,0.2751,0.0194,-0.117
7609.196,12030.300,14.7504,65.1573,90.160,15.0273,65.1733,90.122,0.2769,0.0160,-0.038
7609.500,12030.400,14.7492,65.1834,89.858,15.1849,65.2103,89.895,0.4356,0.0269,0.038
7609.775,12030.500,14.7504,65.2083,90.573,15.1848,65.2345,90.501,0.4343,0.0263,-0.072
7610.051,12030.600,14.7518,65.2317,90.983,15.0291,65.2565,90.934,0.2773,0.0248,-0.049
7610.326,12030.700,14.7510,65.2581,90.576,15.0288,65.2820,90.542,0.2778,0.0239,-0.034
7610.608,12030.800,14.7498,65.2844,90.132,15.0776,65.3086,90.159,0.3278,0.0242,0.027
7610.880,12030.900,14.7498,65.3121,90.062,15.0776,65.3363,90.083,0.3278,0.0242,0.021
7611.165,12031.000,14.7496,65.3395,89.894,15.0040,65.3638,89.844,0.2543,0.0243,-0.050
7611.451,12031.100,14.7489,65.3649,89.318,15.0042,65.3889,89.317,0.2553,0.0240,-0.001
7611.724,12031.200,14.7479,65.3906,88.792,15.0108,65.4155,88.813,0.2629,0.0250,0.021
7612.025,12031.300,14.7475,65.4170,88.362,15.0115,65.4414,88.353,0.2640,0.0244,-0.009
7612.295,12031.400,14.7476,65.4432,88.137,15.0956,65.4600,88.168,0.3480,0.0168,0.032
7612.554,12031.500,14.7488,65.4701,88.337,15.0964,65.4866,88.375,0.3476,0.0165,0.037
7612.822,12031.600,14.7501,65.4969,88.550,15.0836,65.5155,88.537,0.3335,0.0186,-0.013
7613.100,12031.700,14.7511,65.5242,88.710,15.0843,65.5428,88.693,0.3332,0.0186,-0.018
7613.383,12031.800,14.7519,65.5513,88.816,15.0843,65.5684,88.792,0.3324,0.0171,-0.023
7613.672,12031.900,14.7525,65.5789,88.915,15.0849,65.5958,88.889,0.3324,0.0169,-0.026
7613.953,12032.000,14.7531,65.6066,88.979,15.0677,65.6264,88.979,0.3146,0.0198,0.001
7614.247,12032.100,14.7535,65.6345,88.960,15.0682,65.6543,88.962,0.3147,0.0198,0.002
7614.530,12032.200,14.7540,65.6624,88.961,15.0783,65.6860,88.967,0.3242,0.0235,0.006
7614.797,12032.300,14.7545,65.6902,89.021,15.0787,65.7137,89.019,0.3242,0.0235,-0.002
7615.079,12032.400,14.7550,65.7179,89.065,15.0691,65.7419,89.032,0.3141,0.0240,-0.032
7615.337,12032.500,14.7555,65.7458,89.053,15.0696,65.7698,89.021,0.3141,0.0240,-0.032
7615.600,12032.600,14.7559,65.7736,89.000,15.0411,65.8070,88.914,0.2852,0.0334,-0.085
7615.871,12032.700,14.7557,65.8007,88.768,15.0416,65.8339,88.694,0.2859,0.0332,-0.075
7616.149,12032.800,14.7562,65.8280,88.655,15.0661,65.8698,88.572,0.3100,0.0417,-0.083
7616.459,12032.900,14.7568,65.8559,88.665,15.0668,65.8977,88.579,0.3100,0.0418,-0.085
7616.734,12033.000,14.7574,65.8838,88.696,15.0893,65.9292,88.655,0.3319,0.0454,-0.041
7617.010,12033.100,14.7580,65.9115,88.782,15.0899,65.9563,88.744,0.3319,0.0448,-0.038
7617.304,12033.200,14.7588,65.9391,88.886,15.1054,65.9751,88.842,0.3466,0.0360,-0.045
7617.577,12033.300,14.7603,65.9660,89.189,15.1059,66.0017,89.124,0.3456,0.0357,-0.066
7617.850,12033.400,14.7612,65.9934,89.406,15.1281,66.0300,89.405,0.3668,0.0367,-0.000
7618.124,12033.500,14.7622,66.0207,89.654,15.1283,66.0561,89.617,0.3661,0.0353,-0.037
7618.413,12033.600,14.7639,66.0472,90.131,15.1503,66.0816,90.033,0.3864,0.0344,-0.098
7618.682,12033.700,14.7656,66.0732,90.688,15.1501,66.1072,90.597,0.3845,0.0339,-0.091
7618.971,12033.800,14.7669,66.0993,91.171,15.1741,66.1535,91.187,0.4072,0.0542,0.017
7619.238,12033.900,14.7673,66.1246,91.494,15.1735,66.1787,91.503,0.4062,0.0541,0.008
7619.510,12034.000,14.7678,66.1502,91.897,15.1404,66.2136,91.910,0.3726,0.0634,0.014
7619.817,12034.100,14.7677,66.1767,92.144,15.1394,66.2404,92.148,0.3718,0.0637,0.004
7620.109,12034.200,14.7671,66.2035,92.268,15.0837,66.2711,92.250,0.3167,0.0676,-0.017
7620.386,12034.300,14.7652,66.2305,91.985,15.0828,66.2980,91.996,0.3176,0.0675,0.010
7620.665,12034.400,14.7636,66.2578,91.756,15.0446,66.3224,91.715,0.2811,0.0646,-0.041
7620.950,12034.500,14.7615,66.2840,91.273,15.0439,66.3481,91.299,0.2824,0.0641,0.025
7621.228,12034.600,14.7599,66.3107,90.932,15.0775,66.3641,90.998,0.3176,0.0534,0.066
7621.487,12034.700,14.7591,66.3381,90.782,15.0771,66.3914,90.839,0.3180,0.0533,0.057
7621.756,12034.800,14.7584,66.3653,90.710,15.1072,66.4087,90.826,0.3487,0.0433,0.117
7622.035,12034.900,14.7580,66.3929,90.809,15.1068,66.4362,90.922,0.3488,0.0433,0.113
7622.325,12035.000,14.7575,66.4205,90.849,15.0826,66.4676,91.007,0.3251,0.0471,0.159
7622.596,12035.100,14.7570,66.4479,90.763,15.0822,66.4950,90.923,0.3252,0.0472,0.160
7622.883,12035.200,14.7564,66.4751,90.602,15.0061,66.5253,90.655,0.2497,0.0503,0.053
7623.179,12035.300,14.7552,66.5015,90.253,15.0059,66.5501,90.308,0.2507,0.0487,0.055
7623.440,12035.400,14.7531,66.5274,89.708,15.0234,66.5730,89.814,0.2703,0.0456,0.107
