# scout01 구동감시 오탐 자력회복 건 — 후진 재시도로 9초 만에 해제 (10 Hz)
# t_wall_s 는 참값 기록 시작 기준. gt=gz 참값, est=map→base_link TF.
t_wall_s,t_sim_s,gt_x,gt_y,gt_yaw_deg,est_x,est_y,est_yaw_deg,err_x,err_y,err_yaw_deg
2456.725,10202.900,-54.7356,42.5545,-101.104,-54.4981,42.4985,-102.072,0.2375,-0.0560,-0.968
2456.993,10203.000,-54.7427,42.5302,-100.381,-54.5031,42.4745,-101.342,0.2397,-0.0557,-0.961
2457.301,10203.100,-54.7491,42.5048,-99.833,-54.4952,42.4744,-100.838,0.2539,-0.0304,-1.004
2457.568,10203.200,-54.7551,42.4790,-99.373,-54.4998,42.4495,-100.355,0.2553,-0.0295,-0.982
2457.844,10203.300,-54.7607,42.4528,-98.954,-54.5194,42.4065,-100.030,0.2413,-0.0463,-1.076
2458.103,10203.400,-54.7662,42.4273,-98.397,-54.5235,42.3825,-99.453,0.2427,-0.0448,-1.057
2458.380,10203.500,-54.7714,42.4021,-97.748,-54.5612,42.3580,-98.839,0.2102,-0.0440,-1.092
2458.641,10203.600,-54.7782,42.3788,-96.620,-54.5644,42.3358,-97.867,0.2137,-0.0430,-1.248
2458.958,10203.700,-54.7844,42.3551,-95.534,-54.5862,42.3168,-96.908,0.1982,-0.0383,-1.374
2459.259,10203.800,-54.7916,42.3330,-94.067,-54.5885,42.2950,-95.346,0.2032,-0.0380,-1.278
2459.544,10203.900,-54.7962,42.3094,-93.064,-54.6428,42.2781,-94.439,0.1534,-0.0313,-1.375
2459.825,10204.000,-54.8010,42.2900,-91.379,-54.6440,42.2586,-92.861,0.1569,-0.0314,-1.482
2460.104,10204.100,-54.8032,42.2712,-90.213,-54.6385,42.2329,-91.635,0.1648,-0.0383,-1.422
2460.385,10204.200,-54.8064,42.2543,-89.232,-54.6389,42.2119,-90.697,0.1675,-0.0424,-1.465
2460.645,10204.300,-54.8096,42.2360,-88.321,-54.6068,42.1829,-89.796,0.2027,-0.0531,-1.475
2460.925,10204.400,-54.8114,42.2145,-87.646,-54.6066,42.1591,-89.102,0.2048,-0.0554,-1.456
2461.212,10204.500,-54.8125,42.1933,-86.927,-54.6604,42.1435,-88.390,0.1522,-0.0498,-1.462
2461.503,10204.600,-54.8143,42.1737,-85.521,-54.6595,42.1226,-87.058,0.1548,-0.0511,-1.537
2461.766,10204.700,-54.8149,42.1512,-84.295,-54.7032,42.1076,-85.868,0.1117,-0.0437,-1.572
2462.051,10204.800,-54.8148,42.1330,-82.763,-54.7015,42.0884,-84.243,0.1133,-0.0447,-1.481
2462.319,10204.900,-54.8141,42.1152,-81.481,-54.7126,42.0810,-83.113,0.1015,-0.0342,-1.632
2462.578,10205.000,-54.8123,42.0965,-80.204,-54.7099,42.0613,-81.686,0.1023,-0.0353,-1.482
2462.846,10205.100,-54.8104,42.0761,-78.890,-54.7278,42.0470,-80.506,0.0826,-0.0291,-1.616
2463.132,10205.200,-54.8086,42.0554,-77.594,-54.7242,42.0273,-79.169,0.0844,-0.0281,-1.575
2463.458,10205.300,-54.8058,42.0359,-76.507,-54.7876,42.0104,-78.048,0.0182,-0.0254,-1.541
2463.773,10205.400,-54.8029,42.0180,-74.842,-54.7837,41.9932,-76.311,0.0192,-0.0248,-1.470
2464.033,10205.500,-54.7993,42.0015,-73.911,-54.7273,41.9834,-75.316,0.0719,-0.0180,-1.405
2464.303,10205.600,-54.7924,41.9835,-73.285,-54.7217,41.9621,-74.743,0.0707,-0.0214,-1.459
2464.563,10205.700,-54.7866,41.9656,-72.694,-54.7476,41.9449,-74.060,0.0390,-0.0206,-1.366
2464.843,10205.800,-54.7802,41.9477,-71.776,-54.7416,41.9246,-73.197,0.0387,-0.0231,-1.420
2465.098,10205.900,-54.7742,41.9280,-70.623,-54.7491,41.9066,-71.967,0.0251,-0.0214,-1.344
2465.377,10206.000,-54.7697,41.9080,-69.438,-54.7421,41.8859,-70.823,0.0276,-0.0220,-1.385
2465.645,10206.100,-54.7653,41.8874,-68.396,-54.7431,41.8565,-69.700,0.0222,-0.0309,-1.304
2465.921,10206.200,-54.7599,41.8685,-67.722,-54.7350,41.8351,-69.018,0.0249,-0.0333,-1.297
2466.206,10206.300,-54.7543,41.8482,-66.899,-54.7479,41.7938,-68.093,0.0064,-0.0544,-1.195
2466.469,10206.400,-54.7487,41.8275,-65.911,-54.7392,41.7728,-67.115,0.0095,-0.0547,-1.204
2466.727,10206.500,-54.7426,41.8070,-64.996,-54.7698,41.7346,-66.120,-0.0272,-0.0724,-1.125
2466.996,10206.600,-54.7340,41.7901,-64.268,-54.7608,41.7148,-65.274,-0.0268,-0.0753,-1.007
2467.290,10206.700,-54.7239,41.7722,-63.759,-54.7243,41.6926,-64.649,-0.0004,-0.0795,-0.890
2467.575,10206.800,-54.7131,41.7505,-63.325,-54.7136,41.6702,-64.282,-0.0005,-0.0802,-0.957
