# scout01 통로 7 구동감시 오탐 정지 — 추정 점프 순간 전후 90/60초 (10 Hz)
# t_wall_s 는 참값 기록 시작 기준. gt=gz 참값, est=map→base_link TF.
t_wall_s,t_sim_s,gt_x,gt_y,gt_yaw_deg,est_x,est_y,est_yaw_deg,err_x,err_y,err_yaw_deg
9996.785,12877.100,-30.2976,45.5915,85.547,-29.8240,45.5562,87.410,0.4736,-0.0353,1.863
9997.049,12877.200,-30.2954,45.6193,85.561,-29.8229,45.5807,87.423,0.4726,-0.0385,1.862
9997.353,12877.300,-30.2932,45.6470,85.579,-29.8706,45.5958,87.363,0.4227,-0.0512,1.785
9997.640,12877.400,-30.2918,45.6736,85.323,-29.8693,45.6226,87.166,0.4225,-0.0510,1.844
9997.912,12877.500,-30.2908,45.6996,85.000,-29.8315,45.6387,86.847,0.4593,-0.0609,1.848
9998.185,12877.600,-30.2885,45.7271,84.965,-29.8299,45.6662,86.773,0.4586,-0.0609,1.808
9998.451,12877.700,-30.2861,45.7548,84.995,-29.9216,45.7060,86.707,0.3645,-0.0488,1.711
9998.758,12877.800,-30.2842,45.7800,84.643,-29.9201,45.7318,86.365,0.3641,-0.0482,1.722
9999.041,12877.900,-30.2834,45.8034,84.195,-29.7300,45.7407,86.046,0.5534,-0.0626,1.851
9999.298,12878.000,-30.2808,45.8275,84.675,-29.7284,45.7649,86.348,0.5524,-0.0626,1.674
9999.576,12878.100,-30.2778,45.8526,85.419,-29.8225,45.7902,87.052,0.4553,-0.0624,1.632
9999.872,12878.200,-30.2753,45.8797,85.589,-29.8213,45.8166,87.298,0.4540,-0.0632,1.709
10000.170,12878.300,-30.2731,45.9074,85.637,-29.8213,45.8236,87.242,0.4518,-0.0838,1.605
10000.459,12878.400,-30.2709,45.9352,85.684,-29.8200,45.8513,87.289,0.4508,-0.0838,1.605
10000.744,12878.500,-30.2688,45.9625,85.616,-29.8769,45.8695,87.163,0.3918,-0.0930,1.548
10001.034,12878.600,-30.2669,45.9889,85.320,-29.8756,45.8957,86.867,0.3914,-0.0932,1.547
10001.301,12878.700,-30.2650,46.0151,85.196,-29.8135,45.9417,86.803,0.4514,-0.0733,1.607
10001.598,12878.800,-30.2626,46.0422,85.303,-29.8122,45.9657,86.900,0.4504,-0.0765,1.597
10001.862,12878.900,-30.2603,46.0692,85.285,-29.9230,46.0047,86.807,0.3373,-0.0646,1.522
10002.147,12879.000,-30.2595,46.0942,84.667,-29.9215,46.0293,86.248,0.3380,-0.0649,1.582
10002.430,12879.100,-30.2591,46.1192,84.039,-29.9111,46.0582,85.576,0.3480,-0.0610,1.538
10002.704,12879.200,-30.2584,46.1447,83.516,-29.9089,46.0838,85.033,0.3494,-0.0608,1.517
10002.971,12879.300,-30.2566,46.1702,83.316,-29.7902,46.0978,84.834,0.4664,-0.0723,1.519
10003.239,12879.400,-30.2524,46.1957,83.887,-29.7881,46.1232,85.364,0.4643,-0.0725,1.478
10003.519,12879.500,-30.2484,46.2216,84.240,-29.8711,46.1434,85.713,0.3773,-0.0782,1.473
10003.796,12879.600,-30.2463,46.2485,84.053,-29.8690,46.1705,85.526,0.3773,-0.0781,1.473
10004.097,12879.700,-30.2438,46.2756,83.983,-29.8297,46.2084,85.411,0.4141,-0.0673,1.428
10004.376,12879.800,-30.2407,46.3026,84.107,-29.8275,46.2355,85.549,0.4132,-0.0671,1.442
10004.658,12879.900,-30.2381,46.3289,84.057,-30.0133,46.2812,85.351,0.2248,-0.0477,1.293
10004.936,12880.000,-30.2373,46.3532,83.206,-30.0114,46.3034,84.695,0.2258,-0.0498,1.489
10005.205,12880.100,-30.2357,46.3776,82.528,-29.9574,46.3380,83.917,0.2783,-0.0396,1.389
10005.483,12880.200,-30.2335,46.4021,81.883,-29.9546,46.3627,83.294,0.2789,-0.0394,1.411
10005.760,12880.300,-30.2312,46.4275,81.413,-29.9126,46.3780,82.771,0.3186,-0.0495,1.358
10006.027,12880.400,-30.2277,46.4541,81.221,-29.9091,46.4048,82.578,0.3186,-0.0493,1.356
10006.330,12880.500,-30.2238,46.4809,81.233,-29.7675,46.3898,82.666,0.4563,-0.0911,1.434
10006.619,12880.600,-30.2183,46.5043,81.996,-29.7642,46.4164,83.455,0.4541,-0.0880,1.460
10006.908,12880.700,-30.2135,46.5288,82.548,-29.8955,46.4439,83.892,0.3180,-0.0848,1.345
10007.200,12880.800,-30.2101,46.5557,82.424,-29.8926,46.4709,83.773,0.3176,-0.0848,1.348
10007.487,12880.900,-30.2067,46.5827,82.305,-29.8965,46.5151,83.554,0.3101,-0.0677,1.248
10007.762,12881.000,-30.2030,46.6095,82.219,-29.8935,46.5422,83.459,0.3095,-0.0674,1.240
10008.044,12881.100,-30.1993,46.6367,82.119,-29.9248,46.5635,83.256,0.2745,-0.0731,1.138
10008.325,12881.200,-30.1960,46.6632,81.894,-29.9217,46.5897,83.040,0.2743,-0.0735,1.146
10008.611,12881.300,-30.1924,46.6898,81.747,-29.9052,46.6316,82.795,0.2872,-0.0582,1.049
10008.865,12881.400,-30.1886,46.7171,81.649,-29.9017,46.6587,82.701,0.2869,-0.0584,1.052
10009.146,12881.500,-30.1850,46.7440,81.476,-29.9492,46.6935,82.465,0.2358,-0.0505,0.988
10009.426,12881.600,-30.1821,46.7696,81.032,-29.9457,46.7191,82.036,0.2363,-0.0504,1.004
10009.714,12881.700,-30.1786,46.7953,80.843,-29.8823,46.7495,81.743,0.2963,-0.0458,0.900
10009.992,12881.800,-30.1742,46.8221,80.932,-29.8784,46.7766,81.840,0.2958,-0.0455,0.908
10010.267,12881.900,-30.1699,46.8489,80.979,-29.9245,46.8120,81.791,0.2454,-0.0369,0.813
10010.582,12882.000,-30.1657,46.8759,80.883,-29.9206,46.8388,81.704,0.2451,-0.0371,0.820
10010.857,12882.100,-30.1615,46.9027,80.763,-29.9347,46.8769,81.485,0.2268,-0.0258,0.722
10011.118,12882.200,-30.1573,46.9296,80.620,-29.9307,46.9035,81.350,0.2267,-0.0261,0.730
10011.393,12882.300,-30.1529,46.9563,80.471,-29.9445,46.9485,81.093,0.2084,-0.0078,0.622
10011.676,12882.400,-30.1487,46.9828,80.302,-29.9403,46.9749,80.920,0.2084,-0.0079,0.618
10011.954,12882.500,-30.1444,47.0097,80.156,-29.9668,46.9988,80.666,0.1776,-0.0109,0.509
10012.239,12882.600,-30.1401,47.0357,79.914,-29.9625,47.0246,80.434,0.1776,-0.0110,0.519
10012.532,12882.700,-30.1354,47.0614,79.766,-29.8812,47.0202,80.269,0.2542,-0.0412,0.502
10012.826,12882.800,-30.1305,47.0877,80.030,-29.8768,47.0464,80.497,0.2537,-0.0413,0.466
10013.100,12882.900,-30.1253,47.1142,80.293,-29.8915,47.0802,80.683,0.2338,-0.0340,0.390
10013.364,12883.000,-30.1203,47.1410,80.471,-29.8872,47.1070,80.858,0.2332,-0.0340,0.387
10013.643,12883.100,-30.1156,47.1681,80.601,-29.9043,47.1348,80.909,0.2113,-0.0332,0.308
10013.928,12883.200,-30.1110,47.1954,80.665,-29.8999,47.1622,80.964,0.2111,-0.0332,0.299
10014.201,12883.300,-30.1062,47.2223,80.866,-29.7931,47.1724,81.191,0.3132,-0.0499,0.325
10014.480,12883.400,-30.1010,47.2469,81.574,-29.7896,47.1959,81.820,0.3114,-0.0510,0.245
10014.751,12883.500,-30.0962,47.2708,82.200,-29.8060,47.2036,82.394,0.2903,-0.0672,0.194
10015.027,12883.600,-30.0913,47.2951,82.813,-29.8028,47.2282,83.010,0.2885,-0.0668,0.197
10015.307,12883.700,-30.0877,47.3166,83.113,-29.5731,47.1959,83.651,0.5145,-0.1207,0.538
10015.610,12883.800,-30.0861,47.3347,83.789,-29.5713,47.2128,84.189,0.5148,-0.1219,0.400
10015.916,12883.900,-30.0850,47.3457,84.079,-29.6824,45.9900,85.505,0.4026,-1.3557,1.426
10016.201,12884.000,-30.0850,47.3457,84.079,-29.6824,45.9900,85.500,0.4026,-1.3557,1.421
10016.475,12884.100,-30.0850,47.3457,84.079,-29.5409,45.8610,85.600,0.5441,-1.4847,1.521
10016.758,12884.200,-30.0850,47.3457,84.079,-29.5409,45.8610,85.600,0.5441,-1.4847,1.521
10017.035,12884.300,-30.0850,47.3457,84.079,-29.5452,45.7986,85.700,0.5399,-1.5471,1.621
10017.313,12884.400,-30.0850,47.3457,84.079,-29.5452,45.7986,85.700,0.5399,-1.5471,1.621
10017.589,12884.500,-30.0850,47.3457,84.079,-29.5497,45.7687,85.800,0.5354,-1.5770,1.721
10017.862,12884.600,-30.0850,47.3457,84.079,-29.5497,45.7687,85.800,0.5354,-1.5770,1.721
10018.168,12884.700,-30.0850,47.3457,84.079,-29.5552,45.7534,85.900,0.5298,-1.5923,1.821
10018.478,12884.800,-30.0850,47.3457,84.079,-29.5552,45.7534,85.900,0.5298,-1.5923,1.821
10018.787,12884.900,-30.0850,47.3457,84.079,-29.5532,45.7449,86.000,0.5318,-1.6008,1.921
10019.074,12885.000,-30.0850,47.3457,84.079,-29.5532,45.7449,86.000,0.5318,-1.6008,1.921
10019.343,12885.100,-30.0850,47.3457,84.079,-29.5190,45.7332,86.100,0.5660,-1.6125,2.021
10019.605,12885.200,-30.0850,47.3457,84.079,-29.5190,45.7332,86.100,0.5660,-1.6125,2.021
10019.877,12885.300,-30.0850,47.3457,84.079,-29.5142,45.7344,86.200,0.5708,-1.6113,2.121
10020.138,12885.400,-30.0850,47.3457,84.079,-29.5142,45.7344,86.200,0.5708,-1.6113,2.121
10020.416,12885.500,-30.0850,47.3457,84.079,-29.5247,45.7344,86.300,0.5603,-1.6114,2.221
10020.710,12885.600,-30.0850,47.3457,84.079,-29.5247,45.7344,86.300,0.5603,-1.6114,2.221
10020.982,12885.700,-30.0850,47.3457,84.079,-29.5434,45.7359,86.350,0.5416,-1.6098,2.271
10021.262,12885.800,-30.0850,47.3457,84.079,-29.5434,45.7359,86.350,0.5416,-1.6098,2.271
10021.578,12885.900,-30.0850,47.3457,84.079,-29.5443,45.7346,86.400,0.5407,-1.6112,2.320
10021.847,12886.000,-30.0850,47.3457,84.079,-29.5443,45.7346,86.400,0.5407,-1.6112,2.320
10022.113,12886.100,-30.0850,47.3457,84.079,-29.5245,45.7348,86.483,0.5605,-1.6109,2.404
10022.384,12886.200,-30.0850,47.3457,84.079,-29.5245,45.7348,86.483,0.5605,-1.6109,2.404
10022.661,12886.300,-30.0850,47.3457,84.079,-29.5231,45.7336,86.550,0.5620,-1.6122,2.471
10022.936,12886.400,-30.0850,47.3457,84.079,-29.5231,45.7336,86.550,0.5620,-1.6122,2.471
10023.215,12886.500,-30.0850,47.3457,84.079,-29.5528,45.7336,86.542,0.5322,-1.6121,2.463
10023.520,12886.600,-30.0850,47.3457,84.079,-29.5528,45.7336,86.542,0.5322,-1.6121,2.463
10023.813,12886.700,-30.0850,47.3457,84.079,-29.5506,45.7323,86.542,0.5344,-1.6134,2.463
10024.085,12886.800,-30.0850,47.3457,84.079,-29.5506,45.7323,86.542,0.5344,-1.6134,2.463
10024.406,12886.900,-30.0850,47.3457,84.079,-29.5485,45.7344,86.542,0.5365,-1.6114,2.463
10024.711,12887.000,-30.0850,47.3457,84.079,-29.5485,45.7344,86.542,0.5365,-1.6114,2.463
10024.991,12887.100,-30.0850,47.3457,84.079,-29.5281,45.7331,86.592,0.5569,-1.6127,2.512
10025.262,12887.200,-30.0850,47.3457,84.079,-29.5281,45.7331,86.592,0.5569,-1.6127,2.512
10025.569,12887.300,-30.0850,47.3457,84.079,-29.5238,45.7326,86.625,0.5612,-1.6132,2.546
10025.842,12887.400,-30.0850,47.3457,84.079,-29.5238,45.7326,86.625,0.5612,-1.6132,2.546
10026.113,12887.500,-30.0850,47.3457,84.079,-29.5422,45.7316,86.625,0.5428,-1.6142,2.546
10026.408,12887.600,-30.0850,47.3457,84.079,-29.5422,45.7316,86.625,0.5428,-1.6142,2.546
10026.693,12887.700,-30.0850,47.3457,84.079,-29.5332,45.7325,86.650,0.5518,-1.6132,2.571
10026.964,12887.800,-30.0850,47.3457,84.079,-29.5332,45.7325,86.650,0.5518,-1.6132,2.571
10027.259,12887.900,-30.0850,47.3457,84.079,-29.5569,45.7334,86.617,0.5281,-1.6124,2.538
10027.514,12888.000,-30.0850,47.3457,84.079,-29.5569,45.7334,86.617,0.5281,-1.6124,2.538
10027.772,12888.100,-30.0850,47.3457,84.079,-29.5268,45.7329,86.650,0.5583,-1.6128,2.571
10028.073,12888.200,-30.0850,47.3457,84.079,-29.5268,45.7329,86.650,0.5583,-1.6128,2.571
10028.370,12888.300,-30.0850,47.3457,84.079,-29.5184,45.7284,86.683,0.5666,-1.6174,2.604
10028.653,12888.400,-30.0850,47.3457,84.079,-29.5184,45.7284,86.683,0.5666,-1.6174,2.604
10028.940,12888.500,-30.0850,47.3457,84.079,-29.5514,45.7323,86.650,0.5336,-1.6134,2.571
10029.220,12888.600,-30.0850,47.3457,84.079,-29.5514,45.7323,86.650,0.5336,-1.6134,2.571
10029.496,12888.700,-30.0850,47.3457,84.079,-29.5192,45.7310,86.692,0.5659,-1.6147,2.612
10029.768,12888.800,-30.0850,47.3457,84.079,-29.5192,45.7310,86.692,0.5659,-1.6147,2.612
10030.072,12888.900,-30.0850,47.3457,84.079,-29.5293,45.7295,86.709,0.5557,-1.6162,2.629
10030.338,12889.000,-30.0850,47.3457,84.079,-29.5293,45.7295,86.709,0.5557,-1.6162,2.629
10030.649,12889.100,-30.0850,47.3457,84.079,-29.5429,45.7324,86.683,0.5421,-1.6133,2.604
10030.933,12889.200,-30.0850,47.3457,84.079,-29.5542,45.7324,86.650,0.5308,-1.6134,2.571
10031.252,12889.300,-30.0850,47.3457,84.079,-29.5542,45.7324,86.650,0.5308,-1.6134,2.571
10031.540,12889.400,-30.0850,47.3457,84.079,-29.5523,45.7335,86.625,0.5327,-1.6122,2.546
10031.832,12889.500,-30.0850,47.3457,84.079,-29.5523,45.7335,86.625,0.5327,-1.6122,2.546
10032.131,12889.600,-30.0850,47.3457,84.079,-29.5312,45.7323,86.659,0.5538,-1.6134,2.579
10032.414,12889.700,-30.0850,47.3457,84.079,-29.5312,45.7323,86.659,0.5538,-1.6134,2.579
10032.688,12889.800,-30.0850,47.3457,84.079,-29.5427,45.7278,86.650,0.5423,-1.6179,2.571
10032.971,12889.900,-30.0850,47.3457,84.079,-29.5427,45.7278,86.650,0.5423,-1.6179,2.571
10033.306,12890.000,-30.0850,47.3457,84.079,-29.5511,45.7307,86.625,0.5339,-1.6150,2.546
10033.576,12890.100,-30.0850,47.3457,84.079,-29.5511,45.7307,86.625,0.5339,-1.6150,2.546
10033.884,12890.200,-30.0850,47.3457,84.079,-29.5279,45.7291,86.659,0.5571,-1.6166,2.579
10034.162,12890.300,-30.0850,47.3457,84.079,-29.5279,45.7291,86.659,0.5571,-1.6166,2.579
10034.432,12890.400,-30.0850,47.3457,84.079,-29.5270,45.7318,86.683,0.5581,-1.6139,2.604
10034.715,12890.500,-30.0850,47.3457,84.079,-29.5270,45.7318,86.683,0.5581,-1.6139,2.604
10035.015,12890.600,-30.0850,47.3457,84.079,-29.5317,45.7339,86.700,0.5534,-1.6119,2.621
10035.284,12890.700,-30.0850,47.3457,84.079,-29.5317,45.7339,86.700,0.5534,-1.6119,2.621
10035.563,12890.800,-30.0850,47.3457,84.079,-29.5052,45.7339,86.750,0.5798,-1.6118,2.671
10035.832,12890.900,-30.0850,47.3457,84.079,-29.5052,45.7339,86.750,0.5798,-1.6118,2.671
10036.134,12891.000,-30.0850,47.3457,84.079,-29.5509,45.7348,86.709,0.5341,-1.6109,2.629
10036.410,12891.100,-30.0850,47.3457,84.079,-29.5509,45.7348,86.709,0.5341,-1.6109,2.629
10036.687,12891.200,-30.0850,47.3457,84.079,-29.5170,45.7318,86.750,0.5680,-1.6139,2.671
10036.968,12891.300,-30.0850,47.3457,84.079,-29.5170,45.7318,86.750,0.5680,-1.6139,2.671
10037.229,12891.400,-30.0850,47.3457,84.079,-29.5289,45.7346,86.758,0.5561,-1.6111,2.679
10037.510,12891.500,-30.0850,47.3457,84.079,-29.5289,45.7346,86.758,0.5561,-1.6111,2.679
10037.784,12891.600,-30.0850,47.3457,84.079,-29.5205,45.7335,86.784,0.5646,-1.6122,2.704
10038.069,12891.700,-30.0850,47.3457,84.079,-29.5205,45.7335,86.784,0.5646,-1.6122,2.704
10038.355,12891.800,-30.0850,47.3457,84.079,-29.5201,45.7287,86.800,0.5649,-1.6171,2.721
10038.656,12891.900,-30.0850,47.3457,84.079,-29.5201,45.7287,86.800,0.5649,-1.6171,2.721
10038.909,12892.000,-30.0850,47.3457,84.079,-29.5480,45.7315,86.750,0.5370,-1.6143,2.671
10039.183,12892.100,-30.0850,47.3457,84.079,-29.5480,45.7315,86.750,0.5370,-1.6143,2.671
10039.459,12892.200,-30.0850,47.3457,84.079,-29.5249,45.7371,86.733,0.5601,-1.6086,2.654
10039.724,12892.300,-30.0850,47.3457,84.079,-29.5249,45.7371,86.733,0.5601,-1.6086,2.654
10040.007,12892.400,-30.0850,47.3457,84.079,-29.5408,45.7335,86.709,0.5442,-1.6123,2.629
10040.292,12892.500,-30.0850,47.3457,84.079,-29.5408,45.7335,86.709,0.5442,-1.6123,2.629
10040.579,12892.600,-30.0850,47.3457,84.079,-29.5460,45.7347,86.683,0.5390,-1.6111,2.604
10040.854,12892.700,-30.0850,47.3457,84.079,-29.5460,45.7347,86.683,0.5390,-1.6111,2.604
10041.121,12892.800,-30.0850,47.3457,84.079,-29.5211,45.7299,86.717,0.5639,-1.6158,2.637
10041.380,12892.900,-30.0850,47.3457,84.079,-29.5211,45.7299,86.717,0.5639,-1.6158,2.637
10041.656,12893.000,-30.0850,47.3457,84.079,-29.5279,45.7333,86.733,0.5571,-1.6124,2.654
10041.944,12893.100,-30.0850,47.3457,84.079,-29.5279,45.7333,86.733,0.5571,-1.6124,2.654
10042.229,12893.200,-30.0850,47.3457,84.079,-29.5507,45.7353,86.692,0.5343,-1.6105,2.612
10042.509,12893.300,-30.0850,47.3457,84.079,-29.5507,45.7353,86.692,0.5343,-1.6105,2.612
10042.805,12893.400,-30.0850,47.3457,84.079,-29.5203,45.7327,86.725,0.5647,-1.6131,2.646
10043.111,12893.500,-30.0850,47.3457,84.079,-29.5203,45.7327,86.725,0.5647,-1.6131,2.646
10043.398,12893.600,-30.0850,47.3457,84.079,-29.5463,45.7342,86.692,0.5387,-1.6116,2.612
10043.664,12893.700,-30.0850,47.3457,84.079,-29.5463,45.7342,86.692,0.5387,-1.6116,2.612
10043.955,12893.800,-30.0850,47.3457,84.079,-29.5290,45.7307,86.709,0.5560,-1.6151,2.629
10044.243,12893.900,-30.0850,47.3457,84.079,-29.5290,45.7307,86.709,0.5560,-1.6151,2.629
10044.521,12894.000,-30.0850,47.3457,84.079,-29.5175,45.7314,86.742,0.5675,-1.6144,2.663
10044.801,12894.100,-30.0850,47.3457,84.079,-29.5175,45.7314,86.742,0.5675,-1.6144,2.663
10045.073,12894.200,-30.0850,47.3457,84.079,-29.5467,45.7334,86.709,0.5384,-1.6123,2.629
10045.371,12894.300,-30.0850,47.3457,84.079,-29.5467,45.7334,86.709,0.5384,-1.6123,2.629
10045.676,12894.400,-30.0850,47.3457,84.079,-29.5266,45.7339,86.733,0.5584,-1.6119,2.654
10045.979,12894.500,-30.0850,47.3457,84.079,-29.5266,45.7339,86.733,0.5584,-1.6119,2.654
10046.266,12894.600,-30.0850,47.3457,84.079,-29.5532,45.7354,86.692,0.5318,-1.6103,2.612
10046.551,12894.700,-30.0850,47.3457,84.079,-29.5532,45.7354,86.692,0.5318,-1.6103,2.612
10046.836,12894.800,-30.0850,47.3457,84.079,-29.5508,45.7335,86.659,0.5342,-1.6122,2.579
10047.115,12894.900,-30.0850,47.3457,84.079,-29.5508,45.7335,86.659,0.5342,-1.6122,2.579
10047.397,12895.000,-30.0850,47.3457,84.079,-29.5274,45.7308,86.683,0.5576,-1.6149,2.604
10047.675,12895.100,-30.0850,47.3457,84.079,-29.5274,45.7308,86.683,0.5576,-1.6149,2.604
10047.970,12895.200,-30.0850,47.3457,84.079,-29.5080,45.7326,86.733,0.5770,-1.6131,2.654
10048.252,12895.300,-30.0850,47.3457,84.079,-29.5080,45.7326,86.733,0.5770,-1.6131,2.654
10048.532,12895.400,-30.0850,47.3457,84.079,-29.5086,45.7320,86.775,0.5764,-1.6137,2.696
10048.799,12895.500,-30.0850,47.3457,84.079,-29.5086,45.7320,86.775,0.5764,-1.6137,2.696
10049.111,12895.600,-30.0850,47.3457,84.079,-29.5418,45.7355,86.733,0.5432,-1.6102,2.654
10049.418,12895.700,-30.0850,47.3457,84.079,-29.5418,45.7355,86.733,0.5432,-1.6102,2.654
10049.686,12895.800,-30.0850,47.3457,84.079,-29.5518,45.7354,86.692,0.5332,-1.6104,2.612
10050.014,12895.900,-30.0850,47.3457,84.079,-29.5518,45.7354,86.692,0.5332,-1.6104,2.612
10050.293,12896.000,-30.0850,47.3457,84.079,-29.5310,45.7355,86.709,0.5540,-1.6103,2.629
10050.565,12896.100,-30.0850,47.3457,84.079,-29.5310,45.7355,86.709,0.5540,-1.6103,2.629
10050.856,12896.200,-30.0850,47.3457,84.079,-29.5229,45.7333,86.733,0.5621,-1.6125,2.654
10051.126,12896.300,-30.0850,47.3457,84.079,-29.5229,45.7333,86.733,0.5621,-1.6125,2.654
10051.418,12896.400,-30.0850,47.3457,84.079,-29.5301,45.7317,86.742,0.5549,-1.6141,2.663
10051.696,12896.500,-30.0850,47.3457,84.079,-29.5301,45.7317,86.742,0.5549,-1.6141,2.663
10051.984,12896.600,-30.0850,47.3457,84.079,-29.5459,45.7368,86.700,0.5392,-1.6089,2.621
10052.248,12896.700,-30.0850,47.3457,84.079,-29.5459,45.7368,86.700,0.5392,-1.6089,2.621
10052.536,12896.800,-30.0850,47.3457,84.079,-29.4961,45.7347,86.767,0.5889,-1.6111,2.687
10052.826,12896.900,-30.0850,47.3457,84.079,-29.4961,45.7347,86.767,0.5889,-1.6111,2.687
10053.125,12897.000,-30.0850,47.3457,84.079,-29.5423,45.7357,86.733,0.5427,-1.6101,2.654
10053.416,12897.100,-30.0850,47.3457,84.079,-29.5423,45.7357,86.733,0.5427,-1.6101,2.654
10053.698,12897.200,-30.0850,47.3457,84.079,-29.5531,45.7369,86.692,0.5319,-1.6088,2.612
10053.996,12897.300,-30.0850,47.3457,84.079,-29.5531,45.7369,86.692,0.5319,-1.6088,2.612
10054.284,12897.400,-30.0850,47.3457,84.079,-29.5233,45.7319,86.717,0.5618,-1.6138,2.637
10054.561,12897.500,-30.0850,47.3457,84.079,-29.5233,45.7319,86.717,0.5618,-1.6138,2.637
10054.864,12897.600,-30.0850,47.3457,84.079,-29.5589,45.7340,86.667,0.5261,-1.6117,2.587
10055.163,12897.700,-30.0850,47.3457,84.079,-29.5589,45.7340,86.667,0.5261,-1.6117,2.587
10055.438,12897.800,-30.0850,47.3457,84.079,-29.5551,45.7370,86.634,0.5299,-1.6088,2.554
10055.705,12897.900,-30.0850,47.3457,84.079,-29.5551,45.7370,86.634,0.5299,-1.6088,2.554
10056.020,12898.000,-30.0850,47.3457,84.079,-29.5326,45.7358,86.659,0.5524,-1.6099,2.579
10056.293,12898.100,-30.0850,47.3457,84.079,-29.5326,45.7358,86.659,0.5524,-1.6099,2.579
10056.576,12898.200,-30.0850,47.3457,84.079,-29.5252,45.7362,86.692,0.5598,-1.6096,2.612
10056.850,12898.300,-30.0850,47.3457,84.079,-29.5252,45.7362,86.692,0.5598,-1.6096,2.612
10057.158,12898.400,-30.0850,47.3457,84.079,-29.5510,45.7345,86.659,0.5340,-1.6112,2.579
10057.459,12898.500,-30.0850,47.3457,84.079,-29.5510,45.7345,86.659,0.5340,-1.6112,2.579
10057.745,12898.600,-30.0850,47.3457,84.079,-29.5211,45.7315,86.700,0.5639,-1.6142,2.621
10058.027,12898.700,-30.0850,47.3457,84.079,-29.5211,45.7315,86.700,0.5639,-1.6142,2.621
10058.333,12898.800,-30.0850,47.3457,84.079,-29.5195,45.7338,86.725,0.5655,-1.6120,2.646
10058.629,12898.900,-30.0850,47.3457,84.079,-29.5195,45.7338,86.725,0.5655,-1.6120,2.646
10058.931,12899.000,-30.0850,47.3457,84.079,-29.5207,45.7335,86.750,0.5643,-1.6123,2.671
10059.213,12899.100,-30.0850,47.3457,84.079,-29.5207,45.7335,86.750,0.5643,-1.6123,2.671
10059.508,12899.200,-30.0850,47.3457,84.079,-29.5506,45.7320,86.709,0.5344,-1.6137,2.629
10059.774,12899.300,-30.0850,47.3457,84.079,-29.5506,45.7320,86.709,0.5344,-1.6137,2.629
10060.053,12899.400,-30.0850,47.3457,84.079,-29.5223,45.7326,86.733,0.5627,-1.6132,2.654
10060.336,12899.500,-30.0850,47.3457,84.079,-29.5223,45.7326,86.733,0.5627,-1.6132,2.654
10060.609,12899.600,-30.0850,47.3457,84.079,-29.5150,45.7320,86.767,0.5700,-1.6137,2.687
10060.881,12899.700,-30.0850,47.3457,84.079,-29.5150,45.7320,86.767,0.5700,-1.6137,2.687
10061.153,12899.800,-30.0850,47.3457,84.079,-29.5506,45.7317,86.717,0.5344,-1.6141,2.637
10061.423,12899.900,-30.0850,47.3457,84.079,-29.5506,45.7317,86.717,0.5344,-1.6141,2.637
10061.693,12900.000,-30.0850,47.3457,84.079,-29.5395,45.7336,86.700,0.5455,-1.6121,2.621
10061.964,12900.100,-30.0850,47.3457,84.079,-29.5395,45.7336,86.700,0.5455,-1.6121,2.621
10062.254,12900.200,-30.0850,47.3457,84.079,-29.5546,45.7338,86.659,0.5304,-1.6119,2.579
10062.542,12900.300,-30.0850,47.3457,84.079,-29.5546,45.7338,86.659,0.5304,-1.6119,2.579
10062.856,12900.400,-30.0850,47.3457,84.079,-29.5237,45.7304,86.692,0.5613,-1.6154,2.612
10063.123,12900.500,-30.0850,47.3457,84.079,-29.5237,45.7304,86.692,0.5613,-1.6154,2.612
10063.398,12900.600,-30.0850,47.3457,84.079,-29.5081,45.7351,86.733,0.5769,-1.6106,2.654
10063.672,12900.700,-30.0850,47.3457,84.079,-29.5081,45.7351,86.733,0.5769,-1.6106,2.654
10063.956,12900.800,-30.0850,47.3457,84.079,-29.5522,45.7357,86.692,0.5328,-1.6100,2.612
10064.226,12900.900,-30.0850,47.3457,84.079,-29.5522,45.7357,86.692,0.5328,-1.6100,2.612
10064.518,12901.000,-30.0850,47.3457,84.079,-29.5522,45.7348,86.659,0.5328,-1.6110,2.579
10064.822,12901.100,-30.0850,47.3457,84.079,-29.5522,45.7348,86.659,0.5328,-1.6110,2.579
10065.107,12901.200,-30.0850,47.3457,84.079,-29.5401,45.7363,86.642,0.5449,-1.6095,2.562
10065.436,12901.300,-30.0850,47.3457,84.079,-29.5401,45.7363,86.642,0.5449,-1.6095,2.562
10065.715,12901.400,-30.0850,47.3457,84.079,-29.5509,45.7371,86.617,0.5341,-1.6087,2.538
10066.007,12901.500,-30.0850,47.3457,84.079,-29.5509,45.7371,86.617,0.5341,-1.6087,2.538
10066.323,12901.600,-30.0850,47.3457,84.079,-29.5188,45.7357,86.667,0.5662,-1.6101,2.587
10066.610,12901.700,-30.0850,47.3457,84.079,-29.5188,45.7357,86.667,0.5662,-1.6101,2.587
10066.926,12901.800,-30.0850,47.3457,84.079,-29.5271,45.7331,86.692,0.5579,-1.6126,2.612
10067.211,12901.900,-30.0850,47.3457,84.079,-29.5271,45.7331,86.692,0.5579,-1.6126,2.612
10067.503,12902.000,-30.0850,47.3457,84.079,-29.5509,45.7349,86.659,0.5341,-1.6109,2.579
10067.774,12902.100,-30.0850,47.3457,84.079,-29.5509,45.7349,86.659,0.5341,-1.6109,2.579
